Destination,Dial Codes,Effective Date,Time Band,Rate,Rate Change Indicator,A-number rates,Rounding Rules
"Solomon Islands,Mobile,Smile",67799,1/9/2022,Flat,2.27517,Decrease,,60-60
Somalia,252,1/9/2022,Flat,0.331,Increase,,1-Jan
"Somalia,Golis",25242,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25245,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25246,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25255,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25257,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25258,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25288,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25290,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Golis",25291,1/9/2022,Flat,0.2176,Decrease,,1-Jan
"Somalia,Hormud",25216,1/9/2022,Flat,0.17789,Decrease,,1-Jan
"Somalia,Hormud",25218,1/9/2022,Flat,0.17789,Decrease,,1-Jan
"Somalia,Hormud",25234,1/9/2022,Flat,0.17789,Decrease,,1-Jan
"Somalia,Hormud",25243,1/9/2022,Flat,0.17789,Decrease,,1-Jan
"Somalia,Hormud",25261,1/9/2022,Flat,0.17789,Decrease,,1-Jan
"Somalia,Telesom",25221,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25222,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25223,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25224,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25225,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25226,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25227,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25228,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25229,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25263,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25265,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",25266,1/9/2022,Flat,0.2441,Decrease,,1-Jan
"Somalia,Telesom",2527,1/9/2022,Flat,0.2441,Decrease,,1-Jan
South Africa,27,1/9/2022,Flat,0.08282,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2710120,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2710288,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",271108,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2711587,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2711595,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2712743,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",27127729,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2713832,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2714824,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2715832,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2716818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2717818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2717823,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2718825,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2721120,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2721802,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",272183,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2722816,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2723818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2727817,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2728817,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2731655,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2731819,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2731837,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2732816,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2733818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2734818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2735820,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2736815,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2739818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2739819,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2741823,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2743818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2744822,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2747817,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2751820,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2751828,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2753817,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2753829,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2754832,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2754834,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2754838,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2756824,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2757818,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2758812,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",2758819,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Fixed,Neotel",27861782732,1/9/2022,Flat,0.09839,Decrease,,1-Jan
"South Africa,Mobile Rain",27816,1/9/2022,Flat,0.105,Decrease,,1-Jan
"South Africa,Mobile,Cell C",27610,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27611,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27612,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27613,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27615,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27616,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27617,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27618,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27619,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",2762,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27641,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27642,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27643,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27644,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27645,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27650,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27651,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27652,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27653,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",27654,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",2774,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,Cell C",2784,1/9/2022,Flat,0.105,Increase,,1-Jan
"South Africa,Mobile,MTN",27100650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27100655,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27102850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27120650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27122850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27130650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27132850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27140650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27142850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27150650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27152800,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27160650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27162850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27170650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27172850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27180650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27182800,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27210650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27210655,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27212850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27220650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27222850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27230650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27280650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27282850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",272850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27310650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27310655,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27312850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27323070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27333070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27340650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27342850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27350650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27352850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27363070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27392010,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27403070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27410650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27412600,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27420650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27430650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27432850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27440650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27442850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27453070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27463070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27470650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27472850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27483070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27493070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27510650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27512850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27530650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27532850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27540650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27542850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27563070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27570650,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27572850,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27573070,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27581220,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27603,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27604,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27605,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27630,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27631,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27632,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27633,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27634,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27635,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27638,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27639,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27640,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27655,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27656,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27657,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27686,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27687,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27688,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27689,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27690,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27710,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27717,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27718,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27719,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2773,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2778,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",278012290,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27810,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2783,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",278610260,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",278620260,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787049,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787121,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787131,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787260,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787740,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787741,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787742,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787743,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",2787752,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877540,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877541,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877542,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877545,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877546,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877547,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877548,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27877549,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",278778450,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",278778451,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27878450,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,MTN",27878451,1/9/2022,Flat,0.1241,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27600,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800001123,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780010002,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780010003,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780010004,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800123001,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800223221,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800253253,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800258253,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780034724,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800378800,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780039000,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780039001,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780039002,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800397864,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800397935,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800472672,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800546367,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800600123,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800627837,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800672672,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27800766684,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780080001,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780080002,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2780080003,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860002020,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860002525,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860003600,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786000799,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860022626,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786002765,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860036000,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860046293,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860047332,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860047665,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860048294,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860067332,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786006970,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786007332,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860073330,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860073682,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860076293,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786010178,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860112765,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860116293,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860146293,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860177272,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860227252,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860227354,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860266827,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860287822,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860347243,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860360000,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",2786036739,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860378800,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860422626,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860437226,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860462478,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860467837,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860633325,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860644878,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860668273,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",27860688837,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606907,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606908,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606909,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606910,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606911,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606912,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606913,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606914,1/9/2022,Flat,0.09107,Decrease,,1-Jan
"South Africa,Mobile,Neotel",278606915,1/9/2022,Flat,0.09107,Decrease,,1-Jan
